date,hs_var99,hs_es975,param_var99,param_es975,garch_var99,garch_es975
2021-01-11,0.0809830343211498,0.07589113230642167,0.054723846781553565,0.054997793463353005,0.030784044789912833,0.03232375050381538
2021-01-12,0.0809830343211498,0.07589113230642167,0.05472402223736634,0.054997969066241825,0.02858019638964746,0.029984669404244876
2021-01-13,0.0809830343211498,0.07589113230642167,0.05471528493928945,0.05498925164766806,0.027068920013675005,0.02837902525135897
2021-01-14,0.0809830343211498,0.07589113230642167,0.05473377953701382,0.055007686254643105,0.02513178900873412,0.026325165963841542
2021-01-15,0.0809830343211498,0.07589113230642167,0.05472769660381173,0.05500161045312375,0.02353729386665336,0.024655374970599338
2021-01-19,0.0809830343211498,0.07589113230642167,0.05479954180114248,0.05507364753381654,0.03254078237692227,0.033661489829339745
2021-01-20,0.0809830343211498,0.07589113230642167,0.05477166688828436,0.05504577398921337,0.030141819022031394,0.03121659622479708
2021-01-21,0.0809830343211498,0.07589113230642167,0.05475575232603464,0.055029866616071794,0.02802106113064505,0.02905792934796356
2021-01-22,0.0809830343211498,0.07589113230642167,0.05470473416865804,0.054978740000640666,0.026781793539838266,0.027799644852420625
2021-01-25,0.0809830343211498,0.07589113230642167,0.054609776725620694,0.05488354368580222,0.02595623328073819,0.026967224690979567
2021-01-26,0.0809830343211498,0.07589113230642167,0.054633080702345585,0.05490677789819843,0.02412836863730796,0.025076351015830285
2021-01-27,0.0809830343211498,0.07589113230642167,0.05463335061868495,0.05490704799205531,0.022501642495546165,0.023362552129166936
2021-01-28,0.0809830343211498,0.07589113230642167,0.054809279243126875,0.05508327445279997,0.03503457705814179,0.03623245749301531
2021-01-29,0.0809830343211498,0.07589113230642167,0.05454482837641526,0.05481823796916419,0.03418490169383805,0.03533302565566194
2021-02-01,0.0809830343211498,0.07589113230642167,0.05476777224395133,0.05504179591950578,0.0455913020173559,0.046709755771886255
2021-02-02,0.0809830343211498,0.07589113230642167,0.054765601227637684,0.05503949716163172,0.041967864840064574,0.04250295476932792
2021-02-03,0.0809830343211498,0.07589113230642167,0.05475656252387801,0.055030339295743955,0.04201154120963906,0.04216315560856416
2021-02-04,0.0809830343211498,0.07589113230642167,0.05473440091306433,0.05500819421241148,0.03737274703727265,0.03807423167636665
2021-02-05,0.0809830343211498,0.07589113230642167,0.05466174379463893,0.054935481353007624,0.03373609925429087,0.03496021624766576
2021-02-08,0.0809830343211498,0.07589113230642167,0.05465780815888893,0.05493155774948373,0.03145769499028953,0.032105947565535205
2021-02-09,0.0809830343211498,0.07589113230642167,0.05463810130125175,0.05491196260389814,0.031527955062249084,0.03214938123800172
2021-02-10,0.0809830343211498,0.07589113230642167,0.05466814885783489,0.05494193706370466,0.029312454292116895,0.029944404197181796
